smiles,gpcr,name,bias,source,pkd
CCOC(=O)c1cnn2cccc(CN3CCN(c4ccc(Cl)cc4)CC3)c12,DRD2_HUMAN,CHEMBL91362,Unknown,ChEMBL,4.43
CCSc1cc2c(cc1F)CCN2C[C@H](C)N,5HT2A_HUMAN,CHEMBL80731,Unknown,ChEMBL,7.24
CCSc1ccc2c(c1)N(C[C@H](C)N)CC2,5HT2A_HUMAN,CHEMBL80862,Unknown,ChEMBL,6.74
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O,OPRM1_HUMAN,CHEMBL265813,Unknown,ChEMBL,8.1
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)O,OPRM1_HUMAN,CHEMBL269483,Unknown,ChEMBL,7.92
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(N)=O,OPRM1_HUMAN,CHEMBL216640,Unknown,ChEMBL,8.25
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,OPRM1_HUMAN,CHEMBL407832,Unknown,ChEMBL,7.62
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,OPRM1_HUMAN,CHEMBL217379,Unknown,ChEMBL,7.45
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(=O)O,OPRM1_HUMAN,CHEMBL2369393,Unknown,ChEMBL,4.82
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(N)=O,OPRM1_HUMAN,CHEMBL413729,Unknown,ChEMBL,5.28
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(N)=O,OPRM1_HUMAN,CHEMBL2369389,Unknown,ChEMBL,5.21
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,OPRM1_HUMAN,CHEMBL2369366,Unknown,ChEMBL,5.78
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(N)=O,OPRM1_HUMAN,CHEMBL2369365,Unknown,ChEMBL,5.63
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O,OPRM1_HUMAN,CHEMBL2369390,Unknown,ChEMBL,5.22
CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O,OPRM1_HUMAN,CHEMBL2369395,Unknown,ChEMBL,4.79
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)[C@@H](C)O)[C@@H](C)CC,OPRM1_HUMAN,CHEMBL410260,Unknown,ChEMBL,5.16
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)[C@@H](C)O)[C@@H](C)CC,OPRM1_HUMAN,CHEMBL428276,Unknown,ChEMBL,5.0
CCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1,OPRM1_HUMAN,CHEMBL140979,Unknown,ChEMBL,6.99
CCc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(N)nc3)cc2)cc1,ADRB2_HUMAN,CHEMBL304090,Unknown,ChEMBL,6.96
CCc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3cccnc3)cc2)cc1,ADRB2_HUMAN,CHEMBL68021,Unknown,ChEMBL,7.03
CCc1sccc1N1CCC[C@@H](c2cccc(C#N)c2)C1,DRD2_HUMAN,CHEMBL93570,Unknown,ChEMBL,6.87
CCn1c(=O)n(C2CCN(CC3CCCCCCC3)CC2)c2ccccc21,OPRM1_HUMAN,CHEMBL146013,Unknown,ChEMBL,6.02
CCn1c(=O)n([C@@H]2CCN(CC3CCCCCCC3)C[C@H]2CO)c2ccccc21,OPRM1_HUMAN,"J-113,397",Unknown,ChEMBL,5.66
CCn1c(=O)n([C@H]2CCN(CC3CCCCCCC3)C[C@@H]2CO)c2ccccc21,OPRM1_HUMAN,CHEMBL146462,Unknown,ChEMBL,5.48
CN(C(=O)Cc1ccc2ccsc2c1)[C@@H]1CCCC[C@H]1N1CCCC1.Cl,OPRM1_HUMAN,CHEMBL558227,Unknown,ChEMBL,6.37
CN(C(=O)Cc1ccc2sccc2c1)[C@@H]1CCCC[C@H]1N1CCCC1.Cl,OPRM1_HUMAN,CHEMBL536550,Unknown,ChEMBL,6.32
CN(C(=O)Cc1cccc2[nH]ccc12)[C@@H]1CCCC[C@H]1N1CCCC1,OPRM1_HUMAN,CHEMBL43104,Unknown,ChEMBL,6.08
CN(C(=O)Cc1cccc2ccsc12)[C@@H]1CCCC[C@H]1N1CCCC1.Cl,OPRM1_HUMAN,CHEMBL555100,Unknown,ChEMBL,6.19
CN(C(=O)Cc1cccc2occc12)[C@@H]1CCCC[C@H]1N1CCC(CO)C1.Cl,OPRM1_HUMAN,CHEMBL543301,Unknown,ChEMBL,5.39
CN(C(=O)Cc1cccc2occc12)[C@@H]1CCCC[C@H]1N1CCC(COC(=O)CCC(=O)OCC2CCN([C@H]3CCCC[C@@H]3N(C)C(=O)Cc3cccc4occc34)C2)C1.Cl.Cl,OPRM1_HUMAN,CHEMBL540277,Unknown,ChEMBL,6.1
CN(C(=O)Cc1cccc2occc12)[C@@H]1CCCC[C@H]1N1CCC(COC(=O)CCCC(=O)OCC2CCN([C@H]3CCCC[C@@H]3N(C)C(=O)Cc3cccc4occc34)C2)C1.Cl.Cl,OPRM1_HUMAN,CHEMBL553665,Unknown,ChEMBL,6.12
CN(C(=O)Cc1cccc2sccc12)[C@@H]1CCCCC[C@H]1N1CCCC1.Cl,OPRM1_HUMAN,CHEMBL538230,Unknown,ChEMBL,6.0
CN(C(=O)Cc1cccc2sccc12)[C@@H]1CCCC[C@H]1N1CCC(CO)C1.Cl,OPRM1_HUMAN,CHEMBL541804,Unknown,ChEMBL,6.25
CN(C(=O)Cc1cccc2sccc12)[C@@H]1CCCC[C@H]1N1CCCC1.Cl,OPRM1_HUMAN,CHEMBL544960,Unknown,ChEMBL,6.39
CN(C(=O)Cc1cccc2sccc12)[C@@H]1CCC[C@H]1N1CCCC1.Cl,OPRM1_HUMAN,CHEMBL553010,Unknown,ChEMBL,5.44
CN(C(=O)Cc1ccccc1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,OPRM1_HUMAN,U-69593,Unknown,ChEMBL,6.61
CN(C(=O)Cc1csc2ccccc12)[C@@H]1CCCC[C@H]1N1CCCC1.Cl,OPRM1_HUMAN,CHEMBL544956,Unknown,ChEMBL,5.85
CN(C(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21)C(C)(C)Cc1ccccc1,ADRB2_HUMAN,CHEMBL53517,Unknown,ChEMBL,5.1
CN(C(=S)Cc1cccc2sccc12)[C@@H]1CCCC[C@H]1N1CCCC1.Cl,OPRM1_HUMAN,CHEMBL543780,Unknown,ChEMBL,6.15
CN(C)C(=N)NC1=NC(=O)/C(=C/c2ccc(N3CCC(NC[C@H](O)COc4cccc5[nH]c(O)nc45)CC3)cc2)S1,ADRB2_HUMAN,CHEMBL177442,Unknown,ChEMBL,8.14
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl,OPRM1_HUMAN,LOPERAMIDE HYDROCHLORIDE,Unknown,ChEMBL,8.82
CN(C)C(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21,ADRB2_HUMAN,CHEMBL301202,Unknown,ChEMBL,5.15
CN(C)C(=O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,DRD2_HUMAN,CHEMBL109189,Unknown,ChEMBL,6.1
CN(C)C1C=CC2(CC1)c1ccccc1C=Cc1ccc(Cl)cc12,DRD2_HUMAN,CHEMBL300647,Unknown,ChEMBL,9.18
CN(C)C1C=CC2(CC1)c1ccccc1CCc1ccc(Cl)cc12,DRD2_HUMAN,CHEMBL45491,Unknown,ChEMBL,8.7
CN(C)CC1(C)CC2c3ccccc3Cc3ccccc3N2O1,5HT2A_HUMAN,CHEMBL82714,Unknown,ChEMBL,7.24
CN(C)CC1CC2c3ccccc3Cc3ccc(Cl)cc3N2O1,5HT2A_HUMAN,CHEMBL315772,Unknown,ChEMBL,8.46
CN(C)CC1CC2c3ccccc3Cc3ccccc3N2O1,5HT2A_HUMAN,CHEMBL83658,Unknown,ChEMBL,7.64
CN(C)CC1CC2c3ccccc3Cc3ccncc3N2O1,5HT2A_HUMAN,CHEMBL331077,Unknown,ChEMBL,6.41
CN(C)CC1CC2c3ccccc3Oc3ccc(Cl)cc3N2O1,5HT2A_HUMAN,CHEMBL310183,Unknown,ChEMBL,8.72
CN(C)CC1C[C@@H]2c3ccccc3COc3ccccc3[C@H]2O1,5HT2A_HUMAN,CHEMBL328209,Unknown,ChEMBL,5.97
CN(C)CC1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1,5HT2A_HUMAN,CHEMBL92667,Unknown,ChEMBL,7.66
CN(C)CC1C[C@@H]2c3ccccc3N(C)c3ccccc3[C@H]2O1,5HT2A_HUMAN,CHEMBL328356,Unknown,ChEMBL,7.09
CN(C)CC1C[C@@H]2c3ccccc3OCc3ccccc3[C@H]2O1,5HT2A_HUMAN,CHEMBL93321,Unknown,ChEMBL,7.04
CN(C)CC1C[C@@H]2c3ccccc3Oc3ccccc3[C@H]2O1,5HT2A_HUMAN,CHEMBL96158,Unknown,ChEMBL,7.43
CN(C)CC1C[C@@H]2c3ccccc3Sc3ccccc3[C@H]2O1,5HT2A_HUMAN,CHEMBL327306,Unknown,ChEMBL,7.51
CN(C)CC1C[C@H]2c3ccccc3Cc3ccccc3[C@H]2O1,5HT2A_HUMAN,CHEMBL96732,Unknown,ChEMBL,6.99
CN(C)CC1C[C@H]2c3ccccc3Oc3ccccc3[C@H]2O1,5HT2A_HUMAN,CHEMBL330713,Unknown,ChEMBL,7.03
CN(C)CC1c2ccccc2Cc2ccccc21,5HT2A_HUMAN,CHEMBL160933,Unknown,ChEMBL,6.27
CN(C)CCC1CC2c3ccccc3Cc3ccccc3N2O1,5HT2A_HUMAN,CHEMBL313189,Unknown,ChEMBL,7.04
CN(C)CCCC1CC2c3ccccc3Cc3ccccc3N2O1,5HT2A_HUMAN,CHEMBL310018,Unknown,ChEMBL,8.41
CN(C)CCCC1c2ccccc2Cc2ccccc21,5HT2A_HUMAN,CHEMBL346230,Unknown,ChEMBL,7.66
CN(C)CCCN1c2ccccc2CCc2ccccc21,5HT2A_HUMAN,IMIPRAMINE,Unknown,ChEMBL,6.8
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,5HT2A_HUMAN,ZOTEPINE,Unknown,ChEMBL,9.04
CN(C)CCSC(C)(C)C,5HT2A_HUMAN,CHEMBL158973,Unknown,ChEMBL,7.0
CN(C)CCSc1cccc(C2CCCCC2)n1,5HT2A_HUMAN,CHEMBL158402,Unknown,ChEMBL,6.64
CN(C)CCSc1nc2ccccc2s1,5HT2A_HUMAN,CHEMBL161846,Unknown,ChEMBL,6.0
CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,5HT2A_HUMAN,RIZATRIPTAN,Unknown,ChEMBL,5.1
CN(C)CCc1c[nH]c2ccc3c(c12)CCCO3,5HT2A_HUMAN,CHEMBL412876,Unknown,ChEMBL,7.77
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,5HT2A_HUMAN,CHEMBL328573,Unknown,ChEMBL,8.6
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1,5HT2A_HUMAN,CHEMBL329268,Unknown,ChEMBL,7.71
CN(C)C[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3[C@@H]2O1,5HT2A_HUMAN,CHEMBL327651,Unknown,ChEMBL,6.98
CN(C)C[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1,5HT2A_HUMAN,CHEMBL329566,Unknown,ChEMBL,8.6
CN(C)[C@@H]1Cc2cccc3nc(O)n(c23)C1,DRD2_HUMAN,CHEMBL422344,Unknown,ChEMBL,7.92
CN(C)[C@@H]1Cc2cccc3ncn(c23)C1,DRD2_HUMAN,CHEMBL345458,Unknown,ChEMBL,5.89
CN(CCc1cccc2sccc12)[C@@H]1CCCC[C@H]1N1CCCC1.Cl,OPRM1_HUMAN,CHEMBL555649,Unknown,ChEMBL,4.84
CN(CCc1ccccc1)C(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21,ADRB2_HUMAN,CHEMBL301594,Unknown,ChEMBL,5.6
CN(Cc1cccc2occc12)C(=O)[C@@H]1CCCC[C@H]1N1CCCC1.Cl,OPRM1_HUMAN,CHEMBL545185,Unknown,ChEMBL,4.69
CN1C2CCC1CC(OC(c1ccccc1)c1ccc(Cl)cc1)C2,DRD2_HUMAN,CHEMBL310310,Unknown,ChEMBL,5.76
CN1C2CCC1CC(OC1c3ccccc3Cc3ccccc31)C2,DRD2_HUMAN,CHEMBL320114,Unknown,ChEMBL,6.17
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,5HT2A_HUMAN,CYPROHEPTADINE,Unknown,ChEMBL,8.8
CN1CCC(NC2=Nc3cccnc3Nc3ccc(Cl)cc32)CC1,DRD2_HUMAN,CHEMBL356149,Unknown,ChEMBL,5.96
CN1CCC(c2c(-c3ccccc3)[nH]c3ccccc23)CC1,5HT2A_HUMAN,CHEMBL91667,Unknown,ChEMBL,8.11
CN1CCC23c4c5ccc(O)c4OC2c2n[nH]cc2CC3(O)C1C5,OPRM1_HUMAN,CHEMBL112035,Unknown,ChEMBL,8.76
CN1CCC23c4c5ccc(O)c4OC2c2nc(-c4ccccc4)ncc2CC3(O)C1C5,OPRM1_HUMAN,CHEMBL112656,Unknown,ChEMBL,8.13
CN1CCC23c4c5ccc(O)c4OC2c2nc(N)ncc2CC3(O)C1C5,OPRM1_HUMAN,CHEMBL332947,Unknown,ChEMBL,8.14
CN1CCC23c4c5ccc(O)c4OC2c2nc(O)ncc2CC3(O)C1C5,OPRM1_HUMAN,CHEMBL114803,Unknown,ChEMBL,8.43
CN1CCCC(c2c(-c3ccccc3)[nH]c3ccccc23)C1,5HT2A_HUMAN,CHEMBL43819,Unknown,ChEMBL,8.33
CN1CCCCC1c1c(-c2ccccc2)[nH]c2ccccc12,5HT2A_HUMAN,CHEMBL43697,Unknown,ChEMBL,7.85
CN1CCCN(C2=Nc3cccnc3Nc3ccc(Cl)cc32)CC1,DRD2_HUMAN,CHEMBL148042,Unknown,ChEMBL,4.72
CN1CCC[C@@H](c2cccc(C#N)c2)C1,DRD2_HUMAN,CHEMBL90662,Unknown,ChEMBL,5.98
CN1CCN(C)C(c2c(-c3ccccc3)[nH]c3ccccc23)C1,5HT2A_HUMAN,CHEMBL40229,Unknown,ChEMBL,6.49
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,5HT2A_HUMAN,CLOZAPINE,Balanced,ChEMBL,8.48
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,DRD2_HUMAN,CLOZAPINE,Balanced,ChEMBL,6.95
CN1CCN(C2=Nc3ccccc3Nc3sc(CO)cc32)CC1,DRD2_HUMAN,CHEMBL100454,Unknown,ChEMBL,7.66
CN1CCN(C2=Nc3cccnc3Nc3ccc(Cl)cc32)CC1,DRD2_HUMAN,CHEMBL63576,Unknown,ChEMBL,5.65
CN1CCN(CC2CC3c4ccccc4Cc4ccccc4N3O2)CC1,5HT2A_HUMAN,CHEMBL310940,Unknown,ChEMBL,6.55
CN1CCN(CC2C[C@@H]3c4ccccc4Cc4ccccc4[C@H]3O2)CC1,5HT2A_HUMAN,CHEMBL318659,Unknown,ChEMBL,6.36
CN1CCN(CC2C[C@@H]3c4ccccc4Sc4ccccc4[C@H]3O2)CC1,5HT2A_HUMAN,CHEMBL316068,Unknown,ChEMBL,7.76
CN1CCN(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O,ADRB2_HUMAN,CHEMBL164401,Unknown,ChEMBL,5.7
CN1CCN2c3ccccc3Cc3ccccc3C2C1,5HT2A_HUMAN,MIANSERIN,Unknown,ChEMBL,7.98
CN1CCNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C1,OPRM1_HUMAN,CHEMBL88560,Unknown,ChEMBL,8.8
CN1CCOc2c(C(=O)NC[C@@H]3CCCN3CCc3ccccc3)cc(Cl)cc21,DRD2_HUMAN,CHEMBL281363,Unknown,ChEMBL,6.1
CN1CCOc2c(C(=O)NC[C@H]3CCCN3CCc3ccccc3)cc(Cl)cc21,DRD2_HUMAN,CHEMBL279937,Unknown,ChEMBL,7.24
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1cc2sc(N)nc2cc13,OPRM1_HUMAN,CHEMBL1766021,Unknown,ChEMBL,6.89
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,OPRM1_HUMAN,LEVORPHANOL,Unknown,ChEMBL,9.68
CN1CC[C@]23c4c5cc6sc(N)nc6c4OC2[C@@H](O)CCC3[C@H]1C5,OPRM1_HUMAN,CHEMBL294168,Unknown,ChEMBL,7.52
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,OPRM1_HUMAN,MORPHINE,Balanced,ChEMBL,8.52
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.O=S(=O)(O)O,OPRM1_HUMAN,CHEMBL2096625,Unknown,ChEMBL,9.0
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(CCCc2ccccc2)C1C5,OPRM1_HUMAN,CHEMBL2113380,Unknown,ChEMBL,8.31
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(N)C1C5,OPRM1_HUMAN,CHEMBL2113376,Unknown,ChEMBL,5.98
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NC(=O)CCc2ccccc2)C1C5,OPRM1_HUMAN,CHEMBL2113373,Unknown,ChEMBL,8.02
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NC(=O)Cc2ccccc2)C1C5,OPRM1_HUMAN,CHEMBL2113379,Unknown,ChEMBL,7.53
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NCCCc2ccccc2)C1C5,OPRM1_HUMAN,CHEMBL2113378,Unknown,ChEMBL,7.99
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(NCCc2ccccc2)C1C5,OPRM1_HUMAN,CHEMBL2113382,Unknown,ChEMBL,8.77
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(O)[C@H]1C5,OPRM1_HUMAN,OXYMORPHINDOLE,Unknown,ChEMBL,6.44
CN1CCc2cc(Cl)c(O)cc2[C@@H]1c1ccccc1,DRD2_HUMAN,CHEMBL303993,Unknown,ChEMBL,5.73
CN1CCc2cc(Cl)c(O)cc2[C@H](c2ccccc2)C1,DRD2_HUMAN,CHEMBL63321,Unknown,ChEMBL,7.7
CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)[C@@H]3N,5HT2A_HUMAN,CHEMBL27251,Unknown,ChEMBL,6.33
CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)[C@@H]3N,DRD2_HUMAN,CHEMBL27251,Unknown,ChEMBL,5.65
CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)[C@H]3N,DRD2_HUMAN,CHEMBL281048,Unknown,ChEMBL,6.58
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,DRD2_HUMAN,APOMORPHINE,Unknown,ChEMBL,7.59
CN1[C@@H]2CC[C@H]1C[C@H](N1CCC(c3c(-c4ccccc4)[nH]c4ccccc34)CC1)C2,5HT2A_HUMAN,CHEMBL3084807,Unknown,ChEMBL,8.82
CN1c2ccc(Cl)cc2C(c2ccccc2)=NCC1CCNC(=O)c1cccs1,OPRM1_HUMAN,CHEMBL124015,Unknown,ChEMBL,7.58
CN1c2ccc(Cl)cc2C(c2ccccc2)=NC[C@@H]1CCNC(=O)c1cccs1,OPRM1_HUMAN,CHEMBL2111837,Unknown,ChEMBL,7.56
CN1c2ccc(Cl)cc2C(c2ccccc2)=NC[C@H]1CCNC(=O)c1cccs1,OPRM1_HUMAN,CHEMBL2448129,Unknown,ChEMBL,7.48
CN1c2ccccc2C(c2ccccc2)=NCC1CCNC(=O)c1cccs1,OPRM1_HUMAN,CHEMBL127969,Unknown,ChEMBL,8.03
CN1c2ccccc2C(c2ccccc2)=NC[C@@H]1CCNC(=O)c1cccs1,OPRM1_HUMAN,CHEMBL2111836,Unknown,ChEMBL,8.04
CN1c2ccccc2C(c2ccccc2)=NC[C@H]1CCNC(=O)c1cccs1,OPRM1_HUMAN,CHEMBL2448128,Unknown,ChEMBL,7.26
CN1c2ccccc2C(c2ccccc2F)=NCC1CCNC(=O)c1ccsc1,OPRM1_HUMAN,CHEMBL127828,Unknown,ChEMBL,8.52
CN1c2ccccc2C(c2ccccc2F)=NC[C@@H]1CCNC(=O)c1ccsc1,OPRM1_HUMAN,CHEMBL2111838,Unknown,ChEMBL,8.82
CN1c2ccccc2C(c2ccccc2F)=NC[C@H]1CCNC(=O)c1ccsc1,OPRM1_HUMAN,CHEMBL2448130,Unknown,ChEMBL,7.61
CNC(=O)CN1CN(c2ccccc2)C2(CCN(C(=O)OCc3cc4c(cc3Cl)OCO4)CC2)C1=O,OPRM1_HUMAN,CHEMBL114825,Unknown,ChEMBL,6.75
CNC(=O)CN1CN(c2ccccc2)C2(CCN(Cc3cc4c(cc3Cl)OCO4)CC2)C1=O,OPRM1_HUMAN,CHEMBL115222,Unknown,ChEMBL,9.05
CNC(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21,ADRB2_HUMAN,CHEMBL54885,Unknown,ChEMBL,5.14
CNC(=O)NC(c1ccc(F)cc1)c1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,ADRB2_HUMAN,CHEMBL405245,Unknown,ChEMBL,5.82
CNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,ADRB2_HUMAN,CHEMBL13398,Unknown,ChEMBL,6.4
CNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,ADRB2_HUMAN,CHEMBL106746,Unknown,ChEMBL,5.1
CNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccccc2)cc1,OPRM1_HUMAN,CHEMBL63309,Unknown,ChEMBL,9.85
